Golden_ID,Organisation,Reference_Date,Challenger,DB_Match_Status,DB_Match_Strategy,DB_Incident_ID,Challenger_Match_Status,Challenger_Match_Strategy,Challenger_Source_URLs,Secteur_REF,Secteur_DB,Secteur_Challenger,Secteur_DB_Match,Secteur_Challenger_Match,Menace_REF,Menace_DB,Menace_Challenger,Menace_DB_Match,Menace_Challenger_Match,Localisation_REF,Localisation_DB,Localisation_Challenger,Localisation_DB_Match,Localisation_Challenger_Match
GOLD-0023,CCI Nice Côte d'Azur,2026-08-01,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-4912EE5516BF,MISSING,,,Administration / Collectivité,Inconnu,,False,False,Compromission de compte / messagerie,Compromission de compte / messagerie,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0024,CY Cergy Paris Université,2026-08-01,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-D398A12C63DE,MISSING,,,Éducation / Formation,Éducation / Formation,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0025,Ministère de l'Éducation nationale,2026-07-31,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-938337DBDA6F,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Fuite de données,Malware,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0026,ENGIE Green,2026-07-30,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-9B6930A83850,MISSING,,,Énergie / Utilities,Inconnu,,False,False,Intrusion,Ransomware,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0027,Lire Demain,2026-07-29,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-FFB6C7F47B15,MISSING,,,Commerce / Distribution,Commerce / Distribution,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0028,Location-Etudiant.fr,2026-07-28,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-43AC9A4C158B,MISSING,,,Construction / BTP,Construction / BTP,,True,False,Intrusion,Fuite de données,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0029,Mairie d'Injoux-Génissiat,2026-07-28,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-920654387FF9,MISSING,,,Administration / Collectivité,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0030,Planity,2026-07-28,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-5548AD317C63,MISSING,,,Numérique / Technologie,Commerce / Distribution,,False,False,Fuite de données,Compromission de compte / messagerie,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0031,Nantes Université,2026-07-28,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Éducation / Formation,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0032,Verspieren,2026-07-27,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-904D84D2D2A9,MISSING,,,Finance / Assurance,Finance / Assurance,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0033,Batipro 33,2026-07-26,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-C80F4470E4D1,MISSING,,,Construction / BTP,Inconnu,,False,False,Intrusion,Fuite de données,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0034,Ministère de l'Intérieur,2026-07-26,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-9CEB5476F2D6,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0035,Driveco,2026-07-25,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-C6A499CF97F1,MISSING,,,Énergie / Utilities,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0036,Alpissimmo,2026-07-24,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-F4E5D8AEDD34,MISSING,,,Construction / BTP,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0037,Centre Hospitalier de Chaumont,2026-07-24,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-1EEA7737B334,MISSING,,,Santé,Santé,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0038,SKOLAE,2026-07-24,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-65B2FFF8F199,MISSING,,,Éducation / Formation,Éducation / Formation,,True,False,Intrusion,Fuite de données,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0039,Mairie de Drancy,2026-07-23,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-E9B0D5CE48BA,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Ransomware,Ransomware,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0040,Avignon Université,2026-07-23,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Éducation / Formation,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0041,BANATIC,2026-07-22,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-4FE1AD7A39FE,MISSING,,,Administration / Collectivité,Inconnu,,False,False,Fuite de données,Phishing / fraude,,False,False,France métropolitaine,Inconnu,,False,False
GOLD-0042,Immobilière Tariot,2026-07-22,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-ADC1FF7A21EE,MISSING,,,Construction / BTP,Construction / BTP,,True,False,Fuite de données,Compromission de compte / messagerie,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0043,Rassemblement National,2026-07-22,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-5F211216BEAE,MISSING,,,Inconnu,Inconnu,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0044,Centre Hospitalier de Perpignan,2026-07-20,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-B56027A9A12A,MISSING,,,Santé,Santé,,True,False,Fuite de données,Phishing / fraude,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0045,PSB Paris School of Business,2026-07-20,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-291D14C6B9F5,MISSING,,,Éducation / Formation,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0046,Kosc Telecom,2026-07-15,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-CB368AFFFDB8,MISSING,,,Numérique / Technologie,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0047,KeepCool,2026-07-13,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-59A44F04FF31,MISSING,,,Sport,Commerce / Distribution,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0048,Lidl France,2026-07-13,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Commerce / Distribution,,,False,False,Incident tiers,,,False,False,France métropolitaine,,,False,False
GOLD-0049,École Supérieure des Métiers de l’Immobilier,2026-07-13,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-2A2858828255,MISSING,,,Éducation / Formation,Éducation / Formation,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0050,Bebeboutik,2026-07-11,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-1F9BE8617194,MISSING,,,Commerce / Distribution,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0051,PPA Business School,2026-07-11,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-79E9E0E42B80,MISSING,,,Éducation / Formation,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0052,Ville de Ouangani,2026-07-10,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Administration / Collectivité,,,False,False,Ransomware,,,False,False,Mayotte,,,False,False
GOLD-0053,Fédération Française Handisport,2026-07-09,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-6A9D6083CDEB,MISSING,,,Sport,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0054,Pays du Mont-Blanc,2026-07-09,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-48A1886DA2F7,MISSING,,,Administration / Collectivité,Inconnu,,False,False,Incident tiers,Ransomware,,False,False,France métropolitaine,Inconnu,,False,False
GOLD-0055,École Supérieure de Génie Informatique,2026-07-09,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-171F220F596A,MISSING,,,Éducation / Formation,Éducation / Formation,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0056,Ministère de la Culture,2026-07-08,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-E814197D976B,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Intrusion,Phishing / fraude,,False,False,France métropolitaine,Inconnu,,False,False
GOLD-0057,Télécom Saint-Étienne,2026-07-08,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-8D8FDF029408,MISSING,,,Éducation / Formation,Numérique / Technologie,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0058,1001Coques,2026-07-07,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-86062736264A,MISSING,,,Commerce / Distribution,Numérique / Technologie,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0059,ENS Paris-Saclay,2026-07-07,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-EEDEA7EC3595,MISSING,,,Éducation / Formation,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0060,Espaces Atypiques,2026-07-06,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-BFE7FA130189,MISSING,,,Construction / BTP,Construction / BTP,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0061,IAD Group,2026-07-03,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-F65B640D74E9,MISSING,,,Construction / BTP,Construction / BTP,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0062,Police Municipale Le Pontet,2026-07-01,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-4D61E266907A,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0063,DGFiP,2026-06-30,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-22184029AA63,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Intrusion,Fuite de données,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0064,Air Corsica,2026-06-29,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-871A659D5296,MISSING,,,Transport / Logistique,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0065,Axonaut,2026-06-29,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-2673611A058B,MISSING,,,Numérique / Technologie,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,La Réunion,,False,False
GOLD-0066,CapiFrance,2026-06-29,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-FABC6345C6E5,MISSING,,,Construction / BTP,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0067,Ministère des Sports,2026-06-26,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-B9C4EBD81CBB,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0068,Fédération Hospitalière de France,2026-06-24,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-AB7E14BBE82D,MISSING,,,Santé,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0069,Century 21 France,2026-06-23,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Construction / BTP,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0070,RATP,2026-06-14,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-2686144A82CB,MISSING,,,Transport / Logistique,Inconnu,,False,False,Fuite de données,Phishing / fraude,,False,False,France métropolitaine,Inconnu,,False,False
GOLD-0071,SSTRN,2026-06-14,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-3AED84644061,MISSING,,,Santé,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0072,BYmyCAR,2026-06-13,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-FDA5CD7B3568,MISSING,,,Commerce / Distribution,Inconnu,,False,False,Incident tiers,Phishing / fraude,,False,False,France métropolitaine,Inconnu,,False,False
GOLD-0073,France Services,2026-06-12,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-335A5420ECBD,MISSING,,,Administration / Collectivité,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0074,Profil Search,2026-05-03,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-930F9D0A0F2B,MISSING,,,Services aux entreprises,Services aux entreprises,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0075,Easy Cash,2026-04-30,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-35553C97DCD2,MISSING,,,Commerce / Distribution,Commerce / Distribution,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0076,Umanens,2026-04-30,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-AF81E2A4DD6C,MISSING,,,Finance / Assurance,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0077,Yomoni,2026-04-30,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-101CC5166D0C,MISSING,,,Finance / Assurance,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0078,Boulangerie Ange,2026-04-29,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-7CF147BD04D4,MISSING,,,Commerce / Distribution,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0079,Bordeaux Métropole,2026-04-29,REUNION_MAYOTTE_LLM_JSON,MATCHED,organisation_and_date,INC-69D8F5ECA6CA,MISSING,,,Administration / Collectivité,Inconnu,,False,False,Fuite de données,Phishing / fraude,,False,False,France métropolitaine,Inconnu,,False,False
GOLD-0080,Ville de Saint-Étienne,2026-04-29,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Administration / Collectivité,,,False,False,Incident tiers,,,False,False,France métropolitaine,,,False,False
GOLD-0081,Bordeaux Métropole,2026-04-27,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-69D8F5ECA6CA,MISSING,,,Administration / Collectivité,Inconnu,,False,False,Fuite de données,Phishing / fraude,,False,False,France métropolitaine,Inconnu,,False,False
GOLD-0082,Bazar du Manga,2026-04-17,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-ACFA66122429,MISSING,,,Commerce / Distribution,Commerce / Distribution,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0083,Fédération Française de Basketball,2026-04-17,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Sport,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0084,Moulin Roty,2026-04-17,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-799E8962A7F9,MISSING,,,Industrie / Manufacture,Industrie / Manufacture,,True,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0085,Assuréa,2026-04-15,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-F8D163C19511,MISSING,,,Finance / Assurance,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,Inconnu,,False,False
GOLD-0086,Basic-Fit France,2026-04-13,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Sport,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0087,ImmoJeune,2026-04-13,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-E6BDE621A4F3,MISSING,,,Construction / BTP,Inconnu,,False,False,Intrusion,Fuite de données,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0088,GUEGUEN Avocats,2026-04-20,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-6EF67E928EC9,MISSING,,,Services aux entreprises,Inconnu,,False,False,Ransomware,Ransomware,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0089,Université Bourgogne Europe,2026-04-19,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Éducation / Formation,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0090,Cerballiance,2026-03-25,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-C285EADB1436,MISSING,,,Santé,Inconnu,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0091,Crous,2026-03-24,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-C70121191014,MISSING,,,Administration / Collectivité,Construction / BTP,,False,False,Fuite de données,Fuite de données,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0092,Métropole Aix-Marseille-Provence,2026-03-24,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Administration / Collectivité,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0093,STOR Solutions,2026-04-24,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-73E635BC9E27,MATCHED,source_url,https://www.cyberattaque.org/stor-solutions-datacenter-cyberattaque-canal-alpha/,Numérique / Technologie,Numérique / Technologie,Numérique / Technologie,True,True,Intrusion,Intrusion,Intrusion,True,True,La Réunion,La Réunion,La Réunion,True,True
GOLD-0094,Orange Madagascar,2026-03-06,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-09BBD7F9B544,MISSING,,,Numérique / Technologie,Numérique / Technologie,,True,False,Ransomware,Ransomware,,True,False,Madagascar,Madagascar,,True,False
GOLD-0095,Mairie de Fumel,2026-02-13,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-2DFFDBE5B299,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Ransomware,Ransomware,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0096,DGFiP,2026-02-18,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-42F11737455B,MISSING,,,Administration / Collectivité,Administration / Collectivité,,True,False,Intrusion,Fuite de données,,False,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0097,ARS,2026-02-05,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Administration / Collectivité,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0098,Fédération Française de Randonnée,2026-02-05,REUNION_MAYOTTE_LLM_JSON,MISSING,,,MISSING,,,Sport,,,False,False,Fuite de données,,,False,False,France métropolitaine,,,False,False
GOLD-0099,Eiffage,2026-03-01,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-BCF8B8305BBC,MISSING,,,Construction / BTP,Transport / Logistique,,False,False,Ransomware,Ransomware,,True,False,France métropolitaine,France métropolitaine,,True,False
GOLD-0100,Rogers Capital,2026-01-14,REUNION_MAYOTTE_LLM_JSON,MATCHED,snapshot_id,INC-D3948486A973,MISSING,,,Finance / Assurance,Finance / Assurance,,True,False,Ransomware,Ransomware,,True,False,Maurice,Maurice,,True,False
